9.803115204957157403e+01,1.024201809622993267e+02
1.046658965881513979e+02,1.061469346335734940e+02
1.026336337592664023e+02,1.005923652210694712e+02
9.868501612392375932e+01,9.704254942566416275e+01
9.472559615677536726e+01,9.404164300206967653e+01
